frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,DNP3 Object Count,DNP3 Objects,attack_type
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,54:44.8,601,1,201,0x00000044,0x000000c0,129,0x000000c0,55,2,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,55493,20000,18,0x00000018,0,-1,6,1,18,0,,54:45.6,1200,1,208,0x00000044,0x000000c0,129,0x000000cd,58,1,0
225,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,211,0x00004000,20000,55493,171,0x00000018,0,0.000428,0,0,0,0,,54:46.1,631,1,131,0x00000044,0x000000c0,129,0x000000c0,33,0,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,00:00:00:aa:00:22,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,54:49.0,560,1,148,0x00000044,0x000000c0,129,0x000000c4,38,1,0
60,eth:ethertype:arp,00:00:00:aa:00:22,00:50:56:9c:9d:70,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,54:54.7,1195,1,172,0x00000044,0x000000c0,129,0x000000ce,46,1,0
60,eth:ethertype:arp,00:00:00:aa:00:22,00:50:56:9c:9d:70,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,54:55.9,456,1,109,0x00000044,0x000000c0,129,0x000000c3,28,127,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,00:00:00:aa:00:22,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,54:57.2,493,1,133,0x00000044,0x000000c0,129,0x000000c2,36,511,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,11,2,33,0,,55:02.1,390,1,121,0x00000044,0x000000c0,129,0x000000c5,32,255,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,56515,20000,18,0x00000018,0,-1,5,1,15,0,,55:02.3,399,1,73,0x00000044,0x000000c0,129,0x000000c4,16,15,0
253,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,239,0x00004000,20000,56515,199,0x00000018,0,0.000668,0,0,0,0,,55:06.9,968,1,160,0x00000044,0x000000c0,129,0x000000cf,42,1,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,55:14.4,631,1,28,0x00000044,0x000000c0,129,0x000000c1,1,1,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,55:15.0,601,1,201,0x00000044,0x000000c0,129,0x000000c1,55,2,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,55909,20000,18,0x00000018,0,-1,0,0,0,0,,55:15.8,1200,1,208,0x00000044,0x000000c0,129,0x000000ce,58,1,0
182,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,168,0x00004000,20000,55909,128,0x00000018,0,0.000606,0,0,0,0,,55:16.3,631,1,131,0x00000044,0x000000c0,129,0x000000c2,33,0,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,36503,20000,18,0x00000018,0,-1,5,1,15,0,,55:19.2,560,1,148,0x00000044,0x000000c0,129,0x000000c5,38,1,0
208,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,194,0x00004000,20000,36503,154,0x00000018,0,0.000485,0,0,0,0,,55:24.9,1195,1,172,0x00000044,0x000000c0,129,0x000000cf,46,1,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,52851,20000,18,0x00000018,0,-1,10,2,30,0,,55:26.1,456,1,109,0x00000044,0x000000c0,129,0x000000c4,28,127,0
196,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,182,0x00004000,20000,52851,142,0x00000018,0,0.000554,0,0,0,0,,55:27.4,493,1,133,0x00000044,0x000000c0,129,0x000000c3,36,511,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,43991,20000,18,0x00000018,0,-1,0,0,0,0,,55:32.3,390,1,121,0x00000044,0x000000c0,129,0x000000c6,32,255,0
142,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,128,0x00004000,20000,43991,88,0x00000018,0,0.000638,0,0,0,0,,55:32.5,399,1,73,0x00000044,0x000000c0,129,0x000000c5,16,15,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,49701,20000,18,0x00000018,0,-1,12,3,36,0,,55:37.1,968,1,160,0x00000044,0x000000c0,129,0x000000c0,42,1,0
239,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,225,0x00004000,20000,49701,185,0x00000018,0,0.001573,0,0,0,0,,55:45.1,601,1,201,0x00000044,0x000000c0,129,0x000000c2,55,2,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,4,1,12,0,,55:45.9,1200,1,208,0x00000044,0x000000c0,129,0x000000cf,58,1,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,55:46.4,631,1,131,0x00000044,0x000000c0,129,0x000000c3,33,0,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,4,1,12,0,,55:49.3,560,1,148,0x00000044,0x000000c0,129,0x000000c6,38,1,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,41391,20000,18,0x00000018,0,-1,12,2,36,0,,55:55.1,1195,1,172,0x00000044,0x000000c0,129,0x000000c0,46,1,0
286,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,272,0x00004000,20000,41391,232,0x00000018,0,0.000796,0,0,0,0,,55:56.2,456,1,109,0x00000044,0x000000c0,129,0x000000c5,28,127,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,57733,20000,18,0x00000018,0,-1,0,0,0,0,,55:57.5,493,1,133,0x00000044,0x000000c0,129,0x000000c4,36,511,0
293,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,279,0x00004000,20000,57733,239,0x00000018,0,0.000714,0,0,0,0,,56:02.4,390,1,121,0x00000044,0x000000c0,129,0x000000c7,32,255,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,38491,20000,18,0x00000018,0,-1,0,0,0,0,,56:02.6,399,1,73,0x00000044,0x000000c0,129,0x000000c6,16,15,0
206,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,192,0x00004000,20000,38491,152,0x00000018,0,0.00067,0,0,0,0,,56:07.3,968,1,160,0x00000044,0x000000c0,129,0x000000c1,42,1,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,55493,20000,18,0x00000018,0,-1,12,2,36,0,,56:15.3,601,1,201,0x00000044,0x000000c0,129,0x000000c3,55,2,0
225,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,211,0x00004000,20000,55493,171,0x00000018,0,0.000673,0,0,0,0,,56:16.1,1200,1,208,0x00000044,0x000000c0,129,0x000000c0,58,1,0
60,eth:ethertype:arp,00:00:00:aa:00:22,00:50:56:9c:9d:70,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,56:16.6,631,1,131,0x00000044,0x000000c0,129,0x000000c4,33,0,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,00:00:00:aa:00:22,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,56:19.5,560,1,148,0x00000044,0x000000c0,129,0x000000c7,38,1,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,11,2,33,0,,56:25.2,1195,1,172,0x00000044,0x000000c0,129,0x000000c1,46,1,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,5,1,15,0,,56:26.4,456,1,109,0x00000044,0x000000c0,129,0x000000c6,28,127,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,56515,20000,18,0x00000018,0,-1,0,0,0,0,,56:27.7,493,1,133,0x00000044,0x000000c0,129,0x000000c5,36,511,0
253,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,239,0x00004000,20000,56515,199,0x00000018,0,0.000863,0,0,0,0,,56:32.6,390,1,121,0x00000044,0x000000c0,129,0x000000c8,32,255,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,56:32.8,399,1,73,0x00000044,0x000000c0,129,0x000000c7,16,15,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,55909,20000,18,0x00000018,0,-1,0,0,0,0,,56:37.4,968,1,160,0x00000044,0x000000c0,129,0x000000c2,42,1,0
182,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,168,0x00004000,20000,55909,128,0x00000018,0,0.000838,0,0,0,0,,56:45.4,601,1,201,0x00000044,0x000000c0,129,0x000000c4,55,2,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,36503,20000,18,0x00000018,0,-1,5,1,15,0,,56:46.2,1200,1,208,0x00000044,0x000000c0,129,0x000000c1,58,1,0
208,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,194,0x00004000,20000,36503,154,0x00000018,0,0.000836,0,0,0,0,,56:46.7,631,1,131,0x00000044,0x000000c0,129,0x000000c5,33,0,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,52851,20000,18,0x00000018,0,-1,10,2,30,0,,56:49.6,560,1,148,0x00000044,0x000000c0,129,0x000000c8,38,1,0
196,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,182,0x00004000,20000,52851,142,0x00000018,0,0.000764,0,0,0,0,,56:55.4,1195,1,172,0x00000044,0x000000c0,129,0x000000c2,46,1,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,43991,20000,18,0x00000018,0,-1,0,0,0,0,,56:56.5,456,1,109,0x00000044,0x000000c0,129,0x000000c7,28,127,0
142,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,128,0x00004000,20000,43991,88,0x00000018,0,0.000834,0,0,0,0,,56:57.8,493,1,133,0x00000044,0x000000c0,129,0x000000c6,36,511,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,4,1,12,0,,57:02.7,390,1,121,0x00000044,0x000000c0,129,0x000000c9,32,255,0
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,57:02.9,399,1,73,0x00000044,0x000000c0,129,0x000000c8,16,15,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,57:07.6,968,1,160,0x00000044,0x000000c0,129,0x000000c3,42,1,0
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,57:15.6,601,1,201,0x00000044,0x000000c0,129,0x000000c5,55,2,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,4,1,12,1,arpspoof,57:16.4,1200,1,208,0x00000044,0x000000c0,129,0x000000c2,58,1,0
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,57:16.9,631,1,131,0x00000044,0x000000c0,129,0x000000c6,33,0,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,57:19.8,560,1,148,0x00000044,0x000000c0,129,0x000000c9,38,1,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,49701,20000,18,0x00000018,0,-1,4,1,12,0,,57:25.5,1195,1,172,0x00000044,0x000000c0,129,0x000000c3,46,1,0
239,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,225,0x00004000,20000,49701,185,0x00000018,0,0.001974,0,0,0,0,,57:26.7,456,1,109,0x00000044,0x000000c0,129,0x000000c8,28,127,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,00:00:00:aa:00:22,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,57:28.0,493,1,133,0x00000044,0x000000c0,129,0x000000c7,36,511,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,57:32.9,390,1,121,0x00000044,0x000000c0,129,0x000000ca,32,255,0
60,eth:ethertype:arp,00:00:00:aa:00:22,00:50:56:9c:9d:70,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,57:33.1,399,1,73,0x00000044,0x000000c0,129,0x000000c9,16,15,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,57:37.7,968,1,160,0x00000044,0x000000c0,129,0x000000c4,42,1,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,4,1,12,0,,57:40.3,631,1,28,0x00000044,0x000000c0,129,0x000000c7,1,1,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,57:45.7,601,1,201,0x00000044,0x000000c0,129,0x000000c6,55,2,0
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,4,1,12,1,arpspoof,57:46.5,1200,1,208,0x00000044,0x000000c0,129,0x000000c3,58,1,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,57:47.0,631,1,131,0x00000044,0x000000c0,129,0x000000c8,33,0,0
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,57:49.9,560,1,148,0x00000044,0x000000c0,129,0x000000ca,38,1,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,57:55.7,1195,1,172,0x00000044,0x000000c0,129,0x000000c4,46,1,0
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,6,1,18,1,arpspoof,57:56.8,456,1,109,0x00000044,0x000000c0,129,0x000000c9,28,127,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,57:58.2,493,1,133,0x00000044,0x000000c0,129,0x000000c8,36,511,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,58:03.0,390,1,121,0x00000044,0x000000c0,129,0x000000cb,32,255,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,41391,20000,18,0x00000018,0,-1,6,1,18,0,,58:03.2,399,1,73,0x00000044,0x000000c0,129,0x000000ca,16,15,0
286,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,272,0x00004000,20000,41391,232,0x00000018,0,0.002002,0,0,0,0,,58:07.9,968,1,160,0x00000044,0x000000c0,129,0x000000c5,42,1,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,58:15.9,601,1,201,0x00000044,0x000000c0,129,0x000000c7,55,2,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,57733,20000,18,0x00000018,0,-1,0,0,0,0,,58:16.7,1200,1,208,0x00000044,0x000000c0,129,0x000000c4,58,1,0
293,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,279,0x00004000,20000,57733,239,0x00000018,0,0.002034,0,0,0,0,,58:17.2,631,1,131,0x00000044,0x000000c0,129,0x000000c9,33,0,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,58:20.1,560,1,148,0x00000044,0x000000c0,129,0x000000cb,38,1,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,38491,20000,18,0x00000018,0,-1,0,0,0,0,,58:25.8,1195,1,172,0x00000044,0x000000c0,129,0x000000c5,46,1,0
206,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,192,0x00004000,20000,38491,152,0x00000018,0,0.001881,0,0,0,0,,58:27.0,456,1,109,0x00000044,0x000000c0,129,0x000000ca,28,127,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,6,1,18,0,,58:28.3,493,1,133,0x00000044,0x000000c0,129,0x000000c9,36,511,0
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,7,1,20,1,arpspoof,58:33.2,390,1,121,0x00000044,0x000000c0,129,0x000000cc,32,255,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,55493,20000,18,0x00000018,0,-1,0,0,0,0,,58:33.4,399,1,73,0x00000044,0x000000c0,129,0x000000cb,16,15,0
225,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,211,0x00004000,20000,55493,171,0x00000018,0,0.002148,0,0,0,0,,58:38.0,968,1,160,0x00000044,0x000000c0,129,0x000000c6,42,1,0
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,58:45.7,601,1,201,0x00000044,0x000000c0,129,0x000000c1,55,2,0
60,eth:ethertype:arp,00:00:00:aa:00:22,00:50:56:9c:9d:70,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,58:46.0,601,1,201,0x00000044,0x000000c0,129,0x000000c8,55,2,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,00:00:00:aa:00:22,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,58:46.1,601,1,201,0x00000044,0x000000c0,129,0x000000c3,55,2,0
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,6,1,18,1,arpspoof,58:46.8,1200,1,208,0x00000044,0x000000c0,129,0x000000c5,58,1,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,5,1,15,0,,58:47.3,631,1,131,0x00000044,0x000000c0,129,0x000000ca,33,0,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,5,1,15,0,,58:50.2,560,1,148,0x00000044,0x000000c0,129,0x000000cc,38,1,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,56515,20000,18,0x00000018,0,-1,1,0,2,0,,58:56.0,1195,1,172,0x00000044,0x000000c0,129,0x000000c6,46,1,0
253,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,239,0x00004000,20000,56515,199,0x00000018,0,0.002151,0,0,0,0,,58:57.1,456,1,109,0x00000044,0x000000c0,129,0x000000cb,28,127,0
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,58:58.5,493,1,133,0x00000044,0x000000c0,129,0x000000ca,36,511,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,55909,20000,18,0x00000018,0,-1,0,0,0,0,,58:59.6,601,1,28,0x00000044,0x000000c0,129,0x000000c4,1,0,0
182,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,168,0x00004000,20000,55909,128,0x00000018,0,0.000294,0,0,0,0,,59:03.3,390,1,121,0x00000044,0x000000c0,129,0x000000cd,32,255,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,36503,20000,18,0x00000018,0,-1,5,1,15,0,,59:03.5,399,1,73,0x00000044,0x000000c0,129,0x000000cc,16,15,0
208,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,194,0x00004000,20000,36503,154,0x00000018,0,0.002036,0,0,0,0,,59:08.2,968,1,160,0x00000044,0x000000c0,129,0x000000c7,42,1,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,52851,20000,18,0x00000018,0,-1,11,2,32,0,,59:16.2,601,1,201,0x00000044,0x000000c0,129,0x000000c9,55,2,0
196,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,182,0x00004000,20000,52851,142,0x00000018,0,0.002156,0,0,0,0,,59:16.2,601,1,201,0x00000044,0x000000c0,129,0x000000c5,55,2,0
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,43991,20000,18,0x00000018,0,-1,0,0,0,0,,59:17.0,1200,1,208,0x00000044,0x000000c0,129,0x000000c6,58,1,0
142,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,128,0x00004000,20000,43991,88,0x00000018,0,0.000253,0,0,0,0,,59:17.5,631,1,131,0x00000044,0x000000c0,129,0x000000cb,33,0,0
